id,loss
10787,3273
10789,1890
10793,5828
10798,1313
10800,7711
10802,5828
10805,3580
10814,1163
10818,2284
10828,2120
10832,2431
10836,3582
10840,2206
10847,2399
10850,3582
10851,2890
10857,1450
10860,1457
10862,1553
10865,1156
10869,5517
10871,2006
10878,1677
10880,1163
10881,1393
10883,2120
10890,5386
10893,1662
10905,970.6
10906,1450
10907,1553
10915,1865
10916,1613
10922,1441
10924,6684
10925,2431
10926,4574
10927,1811
10938,1.019e+04
10939,2037
10941,4582
10942,1163
10943,4582
10946,2120
10949,850.4
10956,3370
10958,1013
10959,5368
10965,2597
10971,832.3
10975,2431
10976,3044
10977,2672
10985,6475
10986,1697
10990,1114
10996,1262
11001,2120
11009,2597
11010,4369
11012,2037
11020,4844
11023,2037
11027,1156
11029,2562
11033,3582
11046,1526
11051,2037
11056,1768
11057,1368
11059,1040
11061,4048
11069,1613
11070,1553
11075,2597
11078,1768
11091,5616
11092,1811
11097,1662
11098,1013
11104,1731
11110,2006
11112,3206
11113,2120
11119,1904
11122,2751
11129,1583
11134,3910
11139,2037
11140,3273
11144,1393
11150,1017
11152,4844
11153,4582
11155,1610
11160,937.8
11169,1614
11181,1754
11182,1969
11183,1638
11185,2242
11190,1220
11192,1049
11198,1220
11199,1262
11200,2751
11203,2292
11207,5153
11208,1677
11226,1311
11230,1342
11231,3323
11236,1156
11241,2242
11256,655.8
11257,5913
11258,3273
11262,1262
11265,6255
11266,3206
11286,2947
11289,5139
11296,1667
11299,1746
11300,1040
11305,2814
11313,1040
11317,1114
11319,6027
11323,2092
11325,1441
11328,1163
11329,921.2
11335,1811
11337,2597
11340,7222
11354,2701
11359,1553
11362,5162
11370,1262
11388,3322
11391,1220
11420,1441
11421,2037
11423,2242
11425,4184
11427,1638
11450,3467
11462,2120
11463,3946
11466,2431
11470,3323
11474,2562
11477,2399
11497,2766
11502,832.3
11507,2266
11517,1811
11518,3582
11520,4034
11527,706.1
11541,911.2
11554,1441
11562,5517
11566,2751
11567,1526
11569,1174
11571,3044
11576,2597
11577,2562
11578,2890
11582,2309
11589,1300
11593,1220
11594,937.8
11598,1.072e+04
11599,1342
11603,2597
11608,1526
11611,1904
11614,2266
11615,3946
11622,4048
11630,1220
11631,1163
11634,1368
11652,2266
11653,3141
11664,1163
11665,1677
11674,4844
11677,3467
11682,1220
11683,911.2
11686,4470
11690,1731
11700,3082
11701,1814
11712,2037
11716,777.2
11729,1.311e+04
11730,1583
11731,1079
11732,6255
11741,1313
11748,1.249e+04
11750,2701
11751,1114
11753,4574
11762,3467
11765,1614
11770,2120
11772,3044
11776,1049
11777,576.9
11778,6504
11779,1614
11788,2597
11789,1300
11790,2766
11791,1441
11793,3875
11797,2801
11803,2399
11807,1262
11811,5162
11817,1610
11821,7163
11823,2092
11828,1.024e+04
11830,2431
11831,1677
11841,1313
11843,3323
11848,1363
11850,5383
11857,1.024e+04
11858,6255
11868,1731
11872,1890
11878,5048
11887,1526
11888,2120
11889,2947
11905,3370
11907,1441
11908,3632
11918,2431
11923,2597
11927,1114
11931,1614
11937,4702
11939,2037
11944,1174
11969,1450
11970,2597
11974,1754
11975,1677
11981,2037
11985,1163
11986,3665
11997,2092
12006,1363
12007,832.3
12008,911.2
12009,6684
12017,3013
12029,921.2
12043,3273
12044,1526
12047,6255
12050,1904
12055,1163
12059,2399
12061,3632
12068,970.6
12072,1811
12079,2266
12082,3082
12107,2562
12110,5517
12119,911.2
12120,1731
12133,937.8
12139,4048
12140,1220
12144,2431
12145,2120
12150,1553
12152,832.3
12153,4184
12156,1.072e+04
12159,2562
12161,1262
12167,2431
12168,1638
12172,1614
12177,1583
12178,2947
12180,2890
12188,970.6
12197,970.6
12201,8667
12205,4582
12217,1613
12219,2554
12220,2554
12229,753.4
12232,3632
12237,3730
12245,2032
12246,804.2
12256,4048
12267,1677
12270,4211
12274,832.3
12281,1754
12282,4048
12284,1904
12290,6684
12291,5139
12294,5319
12302,2092
12307,8491
12322,2751
12326,1163
12332,1662
12334,1342
12349,970.6
12356,2092
12369,1309
12376,9729
12378,2562
12379,2309
12393,832.3
12397,1262
12400,1044
12405,2242
12408,1163
12413,4574
12415,5517
12423,2562
12434,4048
12443,2115
12444,1.024e+04
12449,1613
12452,2431
12454,5913
12457,3370
12460,4844
12466,1393
12469,5517
12474,911.2
12479,3632
12483,3273
12488,4574
12492,1677
12494,2266
12496,2431
12500,3323
12502,1441
12503,2814
12508,2092
12510,2597
12511,1156
12534,2006
12535,5828
12545,4211
12557,1457
12559,3946
12561,2266
12563,4048
12565,2801
12567,4085
12569,4582
12571,1526
12575,1638
12580,4369
12586,3467
12588,1450
12593,1114
12595,1904
12600,3875
12610,1.024e+04
12613,2120
12614,2399
12619,1473
12621,2814
12623,4844
12633,1811
12639,1754
12653,1393
12663,850.4
12669,1044
12673,832.3
12674,2399
12688,2701
12693,2766
12698,2408
12699,3206
12711,4738
12713,706.1
12716,2242
12719,2701
12720,2597
12721,1441
12735,1393
12737,937.8
12741,2672
12744,3946
12745,1610
12748,8058
12750,2597
12753,1691
12758,1526
12765,2801
12780,1262
12787,1677
12792,2206
12797,1555
12798,1457
12799,1450
12800,1667
12804,1904
12808,1814
12812,1553
12815,1339
12822,3273
12832,1677
12848,1.024e+04
12852,1156
12867,1697
12868,1044
12869,1068
12874,3323
12880,2597
12883,2266
12885,2092
12892,1220
12893,1163
12909,1300
12910,3580
12914,1114
12920,2701
12921,832.3
12925,2766
12928,1553
12942,3730
12946,1163
12947,1638
12954,2701
12959,1754
12964,2408
12967,7163
12970,2242
12977,5828
12985,1754
12986,2890
13001,937.8
13003,4048
13004,1526
13012,1339
13013,6475
13017,2399
13021,1163
13022,1163
13024,2242
13026,1.024e+04
13030,4184
13034,1526
13036,2120
13037,2092
13039,911.2
13041,1677
13059,2801
13066,1840
13074,2120
13076,1220
13078,1013
13091,1473
13092,911.2
13096,1457
13097,4211
13101,1613
13109,1174
13116,2266
13118,2242
13124,2006
13130,1450
13132,832.3
13134,1553
13140,1638
13142,2766
13145,1904
13169,3370
13174,1156
13175,1697
13184,1262
13186,2431
13191,832.3
13192,2751
13194,4332
13198,5616
13199,2431
13200,1068
13201,4844
13202,1163
13205,1553
13206,644.1
13211,3402
13214,2006
13221,5913
13222,9729
13223,2399
13225,1457
13228,4085
13239,2597
13244,1691
13254,3715
13255,1553
13256,1754
13264,898.7
13265,1851
13266,8491
13269,1305
13272,1638
13273,1262
13281,1163
13282,1368
13289,3715
13304,2120
13315,1441
13317,1363
13318,5828
13320,2.489e+04
13325,3730
13338,1677
13341,1441
13348,1441
13349,2092
13357,1262
13360,8189
13361,911.2
13362,850.4
13366,1363
13373,1441
13374,2037
13378,2431
13380,2597
13381,1013
13391,2120
13392,1553
13393,6255
13395,2766
13399,3715
13400,4048
13416,1013
13419,1814
13431,2701
13433,2701
13440,5913
13444,3323
13447,2266
13449,2431
13451,1305
13452,8667
13464,1220
13466,2619
13468,4582
13472,1553
13474,921.2
13475,1904
13482,2597
13487,1691
13501,1174
13506,2193
13508,2554
13509,3206
13523,1638
13526,2701
13529,1220
13540,1553
13542,1904
13546,1969
13551,3730
13562,1339
13563,1188
13564,2597
13569,921.2
13576,1156
13586,4844
13587,3082
13598,2309
13601,3467
13608,2597
13612,1163
13614,1768
13622,832.3
13631,2242
13633,1457
13636,2890
13638,1114
13642,1342
13643,2490
13644,1811
13664,3082
13667,1553
13669,1638
13670,1526
13687,8491
13694,4574
13695,1174
13696,2006
13705,4085
13715,7163
13720,4582
13729,1040
13735,1614
13736,2408
13738,6255
13742,8189
13745,804.2
13748,1262
13751,1400
13752,2309
13759,1163
13772,1163
13774,5139
13777,1851
13785,1450
13786,1450
13791,2751
13794,1554
13800,1614
13805,3013
13807,1220
13808,1969
13814,2032
13824,2814
13828,1851
13831,1814
13838,970.6
13850,5386
13852,5386
13858,2266
13869,2399
13877,1450
13881,2266
13892,804.2
13893,2115
13895,3206
13899,2006
13907,5913
13911,1754
13914,5162
13916,1555
13922,1774
13934,4085
13935,4582
13936,1614
13946,2006
13954,1220
13960,1754
13961,2092
13962,1441
13966,1553
13968,5386
13974,1473
13990,2037
13997,937.8
13999,2878
14004,2006
14005,2701
14007,1731
14012,2890
14027,1342
14033,1040
14039,5616
14040,4369
14043,1614
14053,1691
14063,1929
14073,2597
14075,1013
14085,2597
14088,1811
14089,2878
14091,1262
14106,1.024e+04
14109,887.9
14111,1441
14113,1339
14115,1.072e+04
14117,5139
14120,4085
14129,1.083e+04
14131,1156
14132,3730
14135,2193
14138,4369
14142,1697
14149,1044
14163,1553
14168,1662
14169,1220
14177,1174
14184,1013
14189,1553
14199,2032
14200,1220
14201,5162
14203,2037
14205,1339
14209,1220
14215,2006
14216,5139
14221,2309
14227,4369
14230,1114
14243,712.1
14244,4582
14245,1754
14258,2562
14261,2120
14263,1583
14265,1613
14273,2701
14282,1553
14283,2878
14284,1814
14287,5386
14288,2672
14294,2032
14297,3467
14302,1554
14308,6475
14310,4034
14311,1305
14313,911.2
14314,3632
14323,5368
14328,1554
14330,2878
14332,4085
14334,2006
14336,937.8
14337,2092
14338,1114
14339,2309
14351,655.8
14352,1300
14353,3013
14357,970.6
14360,1163
14369,2597
14375,1450
14376,1555
14380,1163
14382,1526
14385,3946
14388,1840
14391,970.6
14392,4844
14397,2032
14404,2120
14407,1163
14408,8491
14410,2701
14413,970.6
14419,2890
14422,1220
14426,3273
14432,1851
14445,8491
14459,798.5
14460,2399
14465,832.3
14469,1.024e+04
14478,2206
14479,2399
14482,1040
14487,5319
14488,1811
14492,5386
14499,1174
14504,2314
14508,7711
14516,1441
14523,2431
14542,2399
14546,3467
14550,1677
14553,2766
14566,1450
14572,6897
14575,6897
14576,1305
14586,5383
14590,1614
14595,2766
14601,1746
14616,3141
14619,1969
14620,1904
14625,4826
14627,1614
14630,1163
14632,1677
14633,1904
14634,1013
14637,2115
14643,1156
14645,911.2
14646,1040
14648,1441
14655,911.2
14659,3273
14661,1163
14664,2947
14675,644.1
14677,2399
14684,2751
14686,1904
14694,4085
14700,2032
14708,1.2e+04
14709,1163
14713,5153
14716,3323
14721,3044
14734,2242
14735,1677
14740,5739
14743,2701
14746,3141
14749,1969
14755,4445
14756,5616
14757,3082
14759,5386
14784,924.1
14792,2878
14801,3582
14807,1339
14808,3875
14813,1754
14816,2032
14824,911.2
14827,3467
14830,1342
14835,1.38e+04
14842,1400
14849,1851
14855,2701
14856,1754
14868,2037
14870,1163
14871,1583
14878,8058
14880,898.7
14890,911.2
14894,1040
14895,2661
14898,2701
14902,3044
14923,3141
14925,2814
14926,1904
14929,2120
14932,5913
14939,1220
14941,2092
14949,6684
14950,1114
14960,1473
14964,1013
14966,1114
14968,1586
14969,5368
14971,2399
14972,2431
14975,1904
14978,1013
14980,2006
14985,1067
14986,3715
14987,2115
14990,5739
14996,2597
15004,1667
15007,911.2
15015,2309
15022,1613
15025,2006
15028,3632
15033,8189
15034,3582
15035,911.2
15038,6255
15053,5386
15054,2878
15066,2399
15068,4826
15069,3044
15087,1220
15092,777.2
15093,5368
15106,1163
15112,3273
15117,1079
15128,1262
15130,2408
15131,1890
15139,2431
15144,3715
15148,3273
15149,1342
15150,1851
15151,2242
15155,1220
15158,2399
15159,970.6
15162,5153
15170,866.6
15179,5386
15181,5162
15189,1814
15205,3632
15211,898.7
15215,7163
15218,2890
15222,1851
15224,1441
15237,1.399e+04
15240,1768
15241,1163
15245,3206
15249,5828
15252,5828
15261,1614
15262,1754
15263,1457
15265,4184
15272,2814
15282,1156
15287,753.4
15288,1814
15291,1526
15292,4048
15293,2766
15294,1049
15297,2037
15299,1697
15302,2037
15305,1114
15312,3715
15314,1342
15322,1811
15327,970.6
15328,832.3
15333,1638
15338,1393
15341,2206
15345,1677
15352,2266
15361,2672
15364,3402
15365,1526
15370,1441
15372,2947
15374,5828
15375,1457
15376,3467
15378,1754
15383,3910
15384,1040
15391,7711
15395,1473
15403,1697
15408,4582
15409,1697
15412,2562
15413,1526
15426,1339
15429,4211
15436,1614
15450,1342
15451,1865
15452,1040
15454,1662
15458,1156
15459,1368
15462,1393
15468,1.311e+04
15469,7711
15476,2120
15479,1114
15480,1049
15481,1677
15482,2878
15491,1262
15496,970.6
15497,3044
15500,804.2
15506,2701
15522,1156
15532,4048
15533,1860
15536,1163
15538,1040
15542,1156
15543,1457
15544,5386
15547,1731
15554,2661
15557,1156
15566,1553
15567,1044
15573,1811
15576,1262
15588,2242
15591,2120
15607,1342
15619,921.2
15621,3141
15622,1220
15627,2115
15645,2890
15650,1044
15662,1814
15665,1.024e+04
15669,5616
15672,8491
15677,1262
15685,1457
15687,2242
15689,7163
15692,1220
15693,1188
15697,1768
15702,5162
15703,2120
15707,2801
15709,1174
15710,1262
15712,1163
15713,1929
15720,1262
15724,5913
15725,4184
15728,4034
15733,2408
15737,1262
15740,1992
15742,2431
15749,1904
15751,1044
15753,1441
15755,2037
15762,2037
15768,2032
15769,4582
15771,1904
15780,2562
15784,866.6
15790,1677
15795,2399
15800,1501
15801,2399
15804,873.4
15810,1731
15811,1526
15812,1262
15819,5913
15823,2814
15827,911.2
15828,2120
15829,1220
15830,2242
15841,4085
15851,3044
15854,2661
15863,1342
15872,2399
15881,5913
15886,1262
15892,2399
15894,3013
15905,1.072e+04
15907,1044
15911,2284
15915,1262
15920,937.8
15921,1368
15929,2801
15930,1313
15932,1262
15935,937.8
15937,1441
15939,924.1
15944,1079
15945,3467
15956,1814
15958,2266
15960,3044
15963,911.2
15968,1174
15973,1262
15979,832.3
15981,1441
15983,1300
15986,1610
16013,2399
16014,2766
16020,1890
16021,3273
16024,6684
16026,1441
16039,5616
16040,2399
16043,4048
16045,1811
16046,1339
16048,1163
16050,1262
16051,1731
16052,4085
16058,1677
16062,832.3
16066,5319
16075,3206
16079,1114
16082,2206
16086,1553
16089,2092
16105,2266
16108,3582
16109,1731
16110,3044
16123,1677
16124,1309
16126,1450
16131,5517
16132,1754
16133,1040
16138,3467
16142,1262
16147,2242
16148,4211
16150,2120
16153,3632
16154,1342
16159,1614
16161,1013
16163,6255
16164,1262
16165,5913
16170,3323
16171,1163
16177,937.8
16193,4369
16213,1811
16214,2032
16217,2284
16221,4844
16222,1044
16223,970.6
16225,1441
16226,1613
16238,4369
16244,5517
16257,1526
16260,3946
16262,1262
16272,8491
16279,3715
16281,2092
16283,1262
16291,3273
16302,1393
16308,1860
16337,2006
16339,1450
16341,1262
16350,1851
16351,5913
16361,4085
16363,3946
16366,1811
16374,2266
16376,1768
16378,2756
16383,5153
16394,2562
16398,2037
16399,1220
16402,1339
16403,1044
16409,1814
16410,1851
16422,1929
16426,4369
16431,4085
16433,1044
16435,4844
16436,1013
16438,1044
16440,4574
16447,1262
16454,2399
16456,2878
16460,3273
16462,1662
16464,1614
16465,2037
16473,1638
16481,1553
16488,1614
16490,804.2
16497,2006
16498,6694
16500,1262
16504,3206
16509,2206
16512,4369
16520,1610
16521,2193
16526,1457
16527,1262
16534,3618
16539,2947
16559,2766
16560,2701
16564,2597
16565,5386
16566,5368
16570,4582
16574,2597
16577,1044
16578,2701
16585,1610
16587,1163
16590,937.8
16599,2037
16605,2120
16611,1553
16617,2120
16630,2037
16643,2120
16655,1262
16658,1746
16661,1262
16669,1811
16675,924.1
16682,1309
16683,1526
16705,2801
16714,1174
16715,1457
16720,6255
16721,5386
16722,3618
16725,1754
16731,2597
16732,3632
16737,4702
16738,3875
16739,6255
16752,1049
16754,970.6
16755,1610
16756,644.1
16759,4582
16764,6255
16766,2878
16776,5828
16777,5616
16789,5153
16792,2562
16800,2092
16801,777.2
16802,1614
16803,2120
16805,2032
16809,1441
16812,1342
16813,2399
16814,753.4
16815,1526
16818,2242
16824,2801
16839,6475
16844,2814
16856,2597
16864,1393
16869,2115
16875,6684
16877,3323
16878,2431
16890,6255
16892,1156
16895,1.072e+04
16899,3323
16905,3715
16913,6684
16914,9782
16921,1450
16926,2120
16933,1904
16934,1114
16939,1754
16950,2115
16954,5368
16966,1013
16968,2890
16969,6684
16972,3141
16978,1851
16983,1811
16984,1040
16986,2661
16989,1754
16991,5913
16992,3273
16994,2814
16999,2766
17000,1114
17001,1220
17010,1553
17013,2672
17016,2672
17018,1156
17022,1811
17028,5517
17031,1691
17034,2751
17037,5139
17041,2266
17045,2006
17046,1040
17050,1553
17056,2431
17069,2120
17073,1811
17089,2814
17095,2284
17106,1441
17112,3273
17117,798.5
17125,8667
17131,2314
17132,1553
17133,2092
17135,1342
17136,4844
17139,5913
17140,911.2
17150,1774
17152,1526
17156,7222
17157,3323
17161,1262
17165,2814
17168,3141
17170,2284
17177,804.2
17180,1969
17191,1473
17196,2266
17203,2399
17204,2266
17209,2431
17213,1904
17224,3044
17244,2399
17247,4048
17249,2814
17250,3323
17256,2120
17258,3141
17262,1526
17263,2672
17267,1586
17269,1890
17272,1553
17284,937.8
17285,5616
17286,4582
17293,1969
17294,1262
17298,1044
17301,3582
17302,1163
17318,832.3
17319,5517
17322,1814
17328,1814
17329,6504
17330,1555
17346,1393
17347,2597
17350,3323
17352,804.2
17353,3323
17354,911.2
17355,3044
17363,2120
17373,2814
17378,1814
17385,4369
17391,1156
17395,2006
17399,2597
17401,1339
17403,2814
17405,1114
17409,3082
17410,4332
17411,1754
17415,3715
17417,2037
17422,1851
17429,2766
17432,2120
17434,1305
17437,4369
17439,1163
17442,1163
17443,8189
17444,8491
17446,1969
17459,1754
17466,1457
17469,8667
17476,2597
17478,1441
17481,6475
17494,1.024e+04
17501,2814
17502,1450
17505,2092
17507,1013
17517,4085
17519,1262
17520,2431
17533,2597
17540,2281
17542,7516
17546,3044
17550,2120
17551,2701
17558,2562
17563,1555
17566,2309
17570,7163
17579,2408
17582,1441
17589,1553
17592,1068
17596,2597
17597,1079
17603,1526
17611,2120
17617,5517
17619,2562
17632,2242
17643,1393
17645,1067
17650,2120
17652,3632
17656,1300
17661,1262
17669,1.399e+04
17675,3082
17680,3715
17694,1393
17698,2766
17704,1013
17716,3868
17720,712.1
17729,2187
17733,1754
17743,2120
17744,1174
17746,2092
17753,4142
17761,9227
17763,3323
17770,3632
17772,1890
17774,2597
17778,1586
17785,1013
17790,1.072e+04
17802,2037
17818,4582
17821,1929
17823,3582
17828,1811
17831,3323
17838,1368
17843,5386
17845,1890
17848,1583
17850,1614
17852,2120
17860,1677
17863,5913
17867,2092
17871,1156
17875,7163
17880,2399
17881,3580
17882,3910
17883,1163
17891,1613
17895,2193
17897,1114
17901,2284
17910,9227
17913,1441
17917,3141
17919,2431
17920,2562
17926,1890
17927,832.3
17929,850.4
17931,1746
17935,7516
17937,2562
17944,1774
17951,1220
17953,1904
17960,1691
17961,4048
17964,777.2
17967,3141
17968,5319
17970,2314
17977,3082
17993,911.2
17995,3715
17997,1368
17998,3273
18003,6475
18009,655.8
18012,7516
18022,2032
18026,2006
18029,873.4
18030,1904
18035,3618
18039,970.6
18040,5616
18041,2431
18043,1114
18046,2399
18051,1044
18056,2947
18058,1754
18059,1814
18061,1865
18070,9227
18073,2120
18076,1526
18080,2032
18083,3206
18084,1662
18085,7711
18091,2120
18095,4582
18098,1013
18099,1553
18100,970.6
18106,712.1
18111,2701
18117,2766
18121,1163
18130,6255
18131,1441
18139,1156
18140,3467
18142,2242
18160,3467
18161,5828
18167,1262
18168,970.6
18171,4085
18172,937.8
18173,2408
18177,5319
18180,2701
18185,7711
18202,3082
18203,3730
18208,2562
18219,1079
18223,1262
18226,1339
18227,1811
18229,5386
18235,1068
18237,1309
18245,1638
18249,1040
18263,1697
18264,3141
18267,1814
18269,804.2
18275,5386
18280,3082
18281,937.8
18286,1754
18287,1638
18288,2562
18289,798.5
18292,6255
18302,5153
18305,2399
18311,777.2
18314,1929
18317,5616
18318,2037
18319,1754
18327,8667
18328,2947
18329,9227
18331,2399
18332,5913
18336,1114
18337,1610
18340,1163
18341,2751
18343,3206
18344,2597
18347,2284
18355,1553
18357,777.2
18358,1814
18360,1610
18362,3370
18363,2309
18366,3946
18367,1393
18373,2399
18374,2947
18375,5319
18376,1262
18378,5913
18381,4574
18382,1553
18383,3632
18386,1450
18387,4702
18395,1553
18396,1904
18399,1174
18403,970.6
18405,1.249e+04
18412,2399
18413,1400
18418,2284
18419,2431
18425,1614
18426,3206
18427,2399
18432,1904
18435,911.2
18443,5828
18445,1441
18447,1174
18450,1526
18451,3206
18454,2701
18456,2941
18465,2266
18471,1101
18473,4184
18481,5828
18483,1768
18486,1156
18490,6684
18497,2399
18505,1441
18513,1262
18518,2092
18519,1220
18521,7163
18523,8189
18524,1610
18530,2206
18532,866.6
18545,1262
18553,2120
18559,753.4
18560,3580
18564,1040
18570,7516
18574,3582
18589,472.7
18590,4048
18594,1450
18598,1262
18602,1662
18607,2399
18608,2281
18610,2597
18622,777.2
18624,2120
18634,1441
18637,5913
18642,2766
18643,7711
18649,1393
18650,2092
18654,1677
18657,2092
18658,5913
18659,1393
18663,832.3
18664,2092
18665,2032
18671,1.083e+04
18674,4048
18679,1746
18684,2814
18690,3206
18691,8491
18694,1526
18704,2408
18709,1013
18712,3618
18718,2206
18728,2092
18738,4184
18740,2120
18742,1220
18743,2766
18747,1013
18749,9729
18758,1114
18760,1553
18763,1368
18764,1754
18767,1441
18774,1368
18775,8058
18778,5739
18788,3206
18789,1526
18796,4085
18798,1553
18801,4085
18807,2947
18814,1342
18816,1262
18827,1114
18832,2562
18838,2562
18842,1013
18848,3632
18858,2562
18859,1393
18861,1613
18866,1526
18884,3370
18885,4826
18895,1860
18897,2014
18898,911.2
18912,1114
18915,1441
18916,1555
18921,1526
18925,1662
18926,1526
18928,4582
18939,7711
18940,1174
18948,4048
18956,1220
18957,1851
18961,1613
18972,1163
18978,832.3
18980,2092
18981,5782
18982,1691
18990,4702
18992,670
18997,4048
18998,1040
19008,6255
19009,1677
19010,2120
19012,4048
19021,1.083e+04
19029,2281
19034,4085
19036,5048
19037,7711
19044,1441
19049,2597
19051,2092
19054,2766
19055,4211
19057,6897
19061,777.2
19075,1339
19076,1677
19092,1610
19094,1553
19099,1156
19106,5153
19109,2890
19132,2431
19137,4211
19139,1101
19140,1677
19146,1220
19149,2037
19158,4702
19161,3467
19180,3273
19187,1040
19189,1811
19190,2032
19191,3467
19192,1754
19194,898.7
19197,1890
19199,9729
19201,1156
19202,1393
19207,1450
19208,2562
19214,1220
19215,6684
19217,1013
19218,798.5
19227,2120
19230,2554
19237,1904
19240,1553
19242,4369
19246,1526
19248,1.311e+04
19249,3323
19250,2242
19253,2597
19254,5517
19258,2597
19260,2242
19262,1553
19263,1811
19280,3370
19282,3273
19292,8491
19298,2562
19303,1114
19314,2266
19323,1441
19352,2120
19354,3730
19355,2092
19358,1457
19369,1040
19370,6255
19375,1811
19379,970.6
19383,2266
19389,2266
19390,1441
19391,5386
19394,2032
19399,2092
19403,2242
19411,1262
19418,1811
19423,1441
19425,2878
19428,5139
19429,1044
19436,5782
19440,1305
19446,3467
19448,6255
19449,2766
19456,3141
19461,3141
19465,4369
19466,7163
19468,1262
19471,911.2
19472,1613
19486,1553
19488,3273
19492,5886
19503,3082
19505,9729
19508,7222
19509,712.1
19514,1638
19515,1754
19527,2309
19528,4702
19529,2562
19530,1156
19536,1554
19540,9485
19542,1013
19546,1114
19556,2266
19557,1220
19561,1697
19567,3875
19568,753.4
19572,2672
19573,2266
19574,4085
19575,2120
19589,1811
19590,1754
19604,2597
19613,2193
19623,2701
19625,1.072e+04
19628,1450
19634,2701
19635,4184
19637,4048
19657,753.4
19665,1638
