id,prediction,loss
4936,2766,2605
4937,911.2,1016
4942,911.2,1037
4945,680.1,506.1
4947,1262,1098
4951,9227,6121
4957,9485,8030
4961,1662,1223
4962,1610,972
4968,1013,1278
4969,1754,1620
4973,5153,6326
4974,1163,1175
4983,7163,7781
4986,1.439e+04,1.604e+04
4987,2522,3340
4990,3875,2439
5001,1049,856.9
5003,9485,5185
5006,1163,987.7
5008,3141,4880
5012,937.8,799.5
5013,1393,3000
5014,2242,1675
5023,3715,4337
5029,777.2,562.7
5033,3273,6036
5036,2619,2140
5038,924.1,485.2
5039,2947,2226
5041,1262,1183
5046,1677,1883
5050,1441,1869
5055,3323,1826
5057,9227,1.604e+04
5058,1393,2620
5059,2206,2118
5060,1929,2072
5069,2032,2175
5071,2242,3256
5072,3141,3734
5076,2006,2833
5078,2092,439.2
5081,3141,1492
5083,1013,2989
5085,1638,1570
5087,1614,1065
5089,1040,892
5091,1904,2024
5095,1305,3100
5096,3044,1464
5101,4369,3569
5102,2120,2038
5105,2661,1360
5108,2037,3051
5111,712.1,312.5
5112,2878,1780
5115,1.399e+04,1.194e+04
5119,2878,5172
5120,1441,803.4
5123,4754,3169
5127,1450,650.8
5129,1044,935.1
5134,2266,3910
5137,1441,2594
5139,1079,1475
5140,2562,2138
5146,3715,4808
5150,5139,4423
5159,1393,1973
5161,1731,2798
5165,2890,6561
5166,2751,1525
5174,1904,3185
5175,1067,1721
5176,2242,1964
5177,2890,3606
5186,2399,1857
5188,8491,9623
5193,1262,1038
5195,2284,2166
5197,3618,3759
5198,1610,702.8
5199,2619,3778
5202,1677,3228
5203,1013,679.9
5204,8058,8293
5206,3013,6210
5208,2006,3559
5209,1811,5469
5210,3273,3567
5214,2092,1900
5220,1079,689.6
5221,1554,1238
5229,1811,903.2
5234,4048,1.754e+04
5235,1163,551.4
5236,4369,3540
5240,1553,2652
5249,4211,6160
5250,1811,2912
5257,3582,6610
5259,1667,1052
5261,4332,7745
5262,1754,1814
5265,1754,1524
5269,6255,6906
5270,1044,1319
5287,1553,3851
5288,1.072e+04,7206
5289,2431,2183
5290,9782,1.547e+04
5291,1450,5350
5292,1526,1131
5294,3467,6935
5295,5319,9567
5308,8491,1.112e+04
5309,1049,925.1
5318,3323,4083
5322,970.6,554.6
5328,2309,2196
5330,1586,4450
5333,2597,3190
5339,1583,1792
5344,1638,1930
5349,1339,2070
5350,970.6,1248
5351,1677,2778
5353,1.072e+04,8852
5356,1638,1784
5365,4754,7021
5368,911.2,787.7
5369,1754,959.9
5377,7711,6598
5378,2766,2683
5381,4754,1986
5394,1262,969.7
5395,1441,1168
5396,1929,2807
5397,1904,2384
5399,2431,1711
5401,1613,1094
5402,1339,799.2
5404,670,654
5405,5383,5177
5407,1262,861.3
5410,2120,1071
5412,1691,627.8
5413,3273,3203
5416,2399,1735
5418,1393,2647
5419,3206,3943
5420,850.4,972
5421,1101,917.7
5423,1174,858.2
5426,1441,1877
5428,2878,1898
5430,4844,8004
5443,4184,2480
5452,1450,2784
5455,1163,500
5468,2120,4145
5469,1044,789.9
5476,1262,672.1
5478,3206,2384
5479,4369,1972
5481,1163,573.4
5487,2120,2128
5491,832.3,780.1
5492,4445,2608
5495,1526,3447
5496,1614,1444
5500,937.8,549.6
5504,1.024e+04,8346
5505,1220,636.6
5511,2766,1962
5512,832.3,2364
5514,1731,891.1
5523,970.6,338.6
5525,3273,2385
5526,1049,2381
5527,1174,2247
5530,1.072e+04,1.101e+04
5532,1890,1626
5537,1.024e+04,1.172e+04
5538,3273,5435
5539,1262,1365
5546,1662,1095
5548,1114,1023
5549,1929,2565
5550,5616,4864
5554,970.6,766.6
5555,6897,7858
5559,3323,1970
5561,5828,4977
5568,4574,7872
5571,3044,1767
5572,5319,3336
5575,2701,1765
5578,2092,1228
5586,1400,1247
5587,1610,3007
5589,4470,3680
5592,3467,3210
5593,5828,3850
5596,2193,1485
5599,4754,5973
5600,4085,2231
5601,1677,1833
5607,3730,6413
5609,2947,2810
5612,1.47e+04,1.866e+04
5618,1441,1302
5619,2408,3492
5620,4034,2487
5621,7711,1.75e+04
5624,1610,1600
5625,4369,6859
5626,3082,2027
5629,3082,5553
5632,1156,1493
5634,1368,1456
5639,2006,4340
5641,1851,1263
5644,1691,1595
5647,1441,1463
5649,2206,1600
5650,1.072e+04,1.402e+04
5651,2890,7961
5652,3467,7916
5654,911.2,1559
5657,1450,1532
5661,937.8,1872
5663,7163,9671
5664,6255,8118
5670,5383,6916
5671,1553,852.7
5672,1262,1351
5681,2431,2960
5682,1400,918.3
5685,1840,1473
5686,2120,2739
5689,2672,3294
5694,2120,2586
5696,2947,2469
5699,3467,3912
5701,3715,1562
5702,1441,3287
5706,1929,999
5711,2947,4444
5712,5828,1.622e+04
5715,4702,5112
5723,1553,1034
5724,2006,986.8
5725,2314,2480
5736,1220,3675
5739,1929,586
5740,6255,8816
5744,1553,1491
5750,2120,3063
5751,970.6,1265
5756,4582,3773
5757,1614,1925
5758,1013,669
5759,937.8,2354
5764,1553,902
5771,1811,1547
5775,1851,2662
5776,3273,5418
5779,1553,3145
5784,7711,3546
5785,1555,2116
5790,2399,4382
5792,1342,1853
5802,1114,663.8
5803,2266,2198
5805,832.3,623.5
5806,1220,1157
5810,4184,4632
5813,1079,1289
5815,2597,2388
5824,5386,6247
5825,3582,5554
5832,1163,524.4
5834,1.083e+04,1.502e+04
5840,970.6,2629
5841,1553,1257
5848,1662,1072
5849,1814,576.5
5851,2801,1096
5852,1677,1583
5854,2281,2471
5855,1313,810.9
5857,6255,3378
5860,1613,782.6
5863,4574,8578
5867,1220,964.6
5868,1754,1421
5872,2092,2868
5873,1677,2960
5876,2408,3876
5878,4048,7213
5880,1811,977.1
5881,5319,2195
5888,5162,9385
5890,5153,4532
5891,1067,1115
5892,2597,3272
5893,1013,1172
5894,804.2,630.4
5895,5828,7612
5897,1044,1524
5903,3467,6091
5906,1754,1731
5917,1553,516.6
5922,2562,2127
5924,4211,4010
5928,2092,3449
5929,3044,2845
5932,1526,1745
5933,1526,1143
5935,3082,1646
5936,2037,1544
5942,5616,5399
5945,1220,5605
5947,3582,4498
5950,1220,1824
5951,1450,451.3
5954,4085,4556
5955,1174,621.7
5959,4369,8409
5960,1754,2735
5963,1929,1093
5974,2947,6387
5980,712.1,881.5
5984,1114,810
5986,1904,2572
5992,1851,1498
5995,4582,1.3e+04
5999,1811,2035
6001,1156,1567
6002,1309,1564
6007,5386,3071
6009,1774,2172
6011,1677,5746
6012,1526,1578
6014,4034,6170
6015,1450,1162
6016,8667,9322
6018,1441,1297
6023,1450,2032
6027,1040,2046
6029,1.083e+04,1.429e+04
6030,2701,2856
6031,4142,5684
6038,5386,5704
6041,2120,731
6042,5162,5493
6046,3467,5516
6048,1614,1477
6052,3715,1654
6058,1851,1055
6062,1079,959.8
6066,911.2,540.2
6070,1526,1443
6071,5517,5587
6074,2399,5317
6076,1697,3132
6077,1904,2577
6081,937.8,360.8
6085,2120,953.6
6086,1040,734.9
6088,1969,1151
6095,1174,1357
6098,2431,1819
6100,1731,886
6103,1013,2352
6107,1553,1078
6109,1220,914.5
6111,1851,2847
6114,1583,527.9
6117,4844,1.139e+04
6118,1662,1192
6119,4048,6467
6124,1101,791.6
6130,2431,3539
6133,2006,2531
6134,1638,764.1
6135,1441,930.6
6136,1441,1177
6138,2314,2746
6139,1929,2400
6144,2672,2241
6145,2597,2617
6148,2751,2831
6150,4754,2786
6153,2701,535.5
6156,2597,2499
6158,3467,6098
6159,850.4,350
6160,4582,8106
6171,5386,3245
6172,2037,1378
6179,5139,5346
6180,4048,7324
6181,5319,2835
6185,3044,2372
6192,2562,3923
6198,8491,2.033e+04
6199,2206,745.1
6200,1068,2369
6207,4582,4071
6213,1992,1209
6215,4582,576.4
6217,2751,4810
6219,8058,7648
6226,1697,936.1
6228,1610,1895
6232,1114,3317
6233,1890,1001
6235,2266,2918
6237,6897,6638
6238,2266,2488
6242,1163,1813
6250,1811,2875
6254,2006,2463
6256,1553,2272
6265,5139,3853
6266,2408,2464
6267,1262,799.5
6268,921.2,1305
6272,1450,1644
6279,1662,859.9
6282,2701,1760
6290,2037,1608
6292,2801,2575
6294,1555,721.9
6299,1553,1217
6302,1163,462.2
6305,2242,2608
6315,1441,1866
6318,1526,9525
6323,4211,3936
6324,6255,3819
6330,4034,5412
6331,4085,2635
6334,1.024e+04,1.557e+04
6339,1691,1230
6343,6255,4623
6345,970.6,464.4
6351,3730,1891
6353,3582,4041
6356,2092,3059
6361,2092,2676
6362,1969,2888
6365,1553,1403
6370,1013,2205
6371,6897,7366
6372,2120,1683
6373,3715,3462
6374,2408,2116
6379,1662,1781
6383,5828,4705
6386,1814,1124
6389,1904,1135
6396,1313,975.8
6397,1220,1734
6398,1300,3487
6402,3206,2821
6406,2314,3060
6409,1746,1523
6426,2399,1793
6434,2187,1933
6436,1309,554.4
6440,1163,1816
6441,970.6,1159
6442,924.1,1377
6443,3323,4519
6447,1040,963.8
6457,3273,4627
6467,2562,2850
6473,1163,715.4
6477,4582,5621
6480,2408,1153
6481,2801,926.1
6483,1526,1929
6485,7163,5970
6486,1049,866.4
6487,1865,1009
6488,6255,9973
6493,1553,2707
6494,1313,915.3
6498,1368,1642
6499,4085,3464
6500,1811,611
6508,2431,612
6509,3715,2112
6516,2562,3486
6517,4085,3155
6518,3323,1412
6520,1220,1889
6527,1811,713.4
6536,1610,1098
6540,1555,1201
6544,5386,5738
6548,655.8,580.7
6551,4085,1445
6552,1163,707.2
6554,1677,1556
6555,2597,1096
6558,1526,1313
6562,7087,2464
6564,1613,1447
6566,4844,5682
6571,5386,2978
6572,1013,365.2
6574,1526,1749
6575,3580,4485
6579,2314,2559
6580,1662,3043
6582,2766,7959
6583,850.4,1043
6584,2120,2068
6590,6255,3444
6592,7711,8154
6593,1305,1738
6601,3715,3302
6602,3632,6108
6603,1220,1142
6608,937.8,1349
6609,2801,1620
6612,1262,1421
6614,2193,1335
6619,1450,1409
6623,3632,2321
6633,1731,1878
6634,2032,1796
6635,1262,701
6636,1526,1408
6637,1553,689.4
6642,2399,1779
6644,1342,883.6
6646,5319,702.8
6647,4369,4890
6652,1754,2751
6653,1079,1066
6657,7163,7460
6660,1614,706.8
6662,1526,3324
6667,4184,5944
6668,1677,346.1
6671,1262,295.4
6672,798.5,707
6674,4471,5179
6677,1441,2469
6678,1441,1699
6680,2801,3689
6685,1163,1016
6687,3875,3306
6691,1583,3204
6692,2242,1049
6696,1342,1159
6698,5616,4390
6701,1969,3947
6705,2187,1728
6706,777.2,1273
6707,1220,1793
6708,644.1,548.9
6713,3141,3455
6715,1774,2481
6719,970.6,988.3
6722,804.2,463
6726,2314,2010
6727,9782,5532
6729,1851,1866
6731,1363,2171
6736,1450,1349
6738,1163,729.6
6747,1013,793.6
6748,1450,2631
6751,5517,4000
6752,1890,401.4
6755,2672,3597
6757,8189,1.544e+04
6759,2281,1450
6761,3868,2185
6770,2092,1976
6778,1553,1897
6781,1904,4917
6782,1.072e+04,1.208e+04
6783,1013,587
6789,3946,1449
6791,1614,7839
6794,2597,2504
6801,1342,1038
6811,1013,3529
6817,5517,2854
6820,1049,692
6825,2947,2915
6828,7163,1041
6829,1441,1961
6831,2092,3211
6834,1677,1463
6837,1262,1544
6851,3467,4038
6856,2408,2220
6861,2206,2340
6862,5368,7759
6868,1.2e+04,1.045e+04
6871,644.1,866.9
6872,1754,1615
6875,1441,1689
6882,2814,2100
6886,2120,2088
6887,5153,6959
6888,1393,1471
6889,1441,3027
6891,1904,1311
6897,1368,729.1
6902,921.2,506.3
6903,3467,1172
6911,1163,632.9
6916,2801,1070
6920,2431,1043
6921,4826,9837
6924,2947,1992
6927,1890,1747
6933,1677,1592
6934,4574,5802
6938,3206,2812
6945,7222,5797
6949,6475,7057
6955,2266,3264
6956,1746,7643
6958,1553,569.9
6960,3.648e+04,3.019e+04
6961,2947,1741
6964,3370,5506
6967,5913,6601
6975,1220,2020
6976,7163,6295
6983,1220,2598
6986,2120,1475
6987,1586,3757
6988,4085,3461
6990,1114,1710
6992,1262,1121
6993,2206,1923
6994,1262,878.7
6998,3875,2564
7000,2562,1994
7001,5913,8071
7006,1262,2200
7008,2597,2090
7013,2314,1347
7017,3582,2699
7019,2037,2379
7020,1163,631.7
7021,1614,1065
7025,4582,2968
7026,2032,1692
7029,1697,1743
7030,1300,914.4
7034,2597,1162
7035,2242,3499
7038,1220,1600
7039,1313,3300
7041,5517,4310
7045,3875,1817
7059,1013,1052
7060,4048,8700
7062,2562,2159
7063,1811,1402
7071,5319,5245
7072,3875,6935
7074,1300,1233
7075,5739,6673
7080,2597,4269
7082,1040,760.2
7083,2120,1981
7089,1.019e+04,1.3e+04
7090,2399,1693
7091,1163,643.1
7092,1393,1538
7093,1754,2946
7094,3467,2908
7098,1044,890.4
7101,2408,5846
7105,6684,9060
7106,2947,1876
7110,2947,4877
7111,777.2,650.5
7112,2092,4053
7113,1754,1383
7114,1040,926.3
7117,2597,2593
7119,1163,839.3
7120,1450,2276
7129,706.1,724.9
7131,1044,669.9
7136,5616,1.097e+04
7138,2032,1594
7141,1754,2290
7149,1163,1201
7150,1262,955.3
7152,1220,964.8
7154,1441,875.6
7164,2562,1972
7165,2266,1972
7171,1814,1651
7173,1220,879.5
7176,850.4,1011
7177,2947,1486
7178,1811,1199
7180,1393,1330
7184,1929,2968
7189,2037,1325
7190,898.7,710.4
7193,1220,1373
7196,2193,1010
7197,4085,3567
7204,970.6,1893
7211,2120,2840
7212,1613,2176
7213,2266,4159
7214,2408,1349
7216,1313,1543
7217,1811,1954
7218,6710,3866
7219,4211,5232
7224,3875,5451
7229,1220,1931
7232,1555,2896
7235,1262,711.6
7244,1220,962.5
7249,3875,3131
7250,1811,2374
7252,1013,1503
7257,4582,2834
7258,2554,1611
7263,2206,1084
7272,6475,7454
7273,1904,2004
7275,4369,4899
7276,1339,1073
7277,1441,828.2
7282,921.2,797.4
7283,1677,2624
7286,798.5,593.6
7287,1851,539.3
7288,1929,2545
7290,6897,3920
7302,8667,1.666e+04
7303,5319,1.088e+04
7306,970.6,1202
7307,3467,3439
7313,2092,1972
7315,3082,2521
7316,4582,2337
7318,3730,2586
7321,2092,2027
7322,4738,6580
7323,1013,566.6
7325,1044,1203
7327,2092,1857
7332,2399,2400
7333,4184,4198
7335,1163,1657
7340,1662,1454
7341,5319,1804
7343,1013,609.3
7344,1079,872
7346,1754,736.4
7348,2597,4926
7350,6255,7066
7355,1768,3152
7359,2878,3280
7362,7711,3358
7364,1638,743.4
7367,8491,6378
7368,1526,1562
7371,1013,1077
7372,4332,3591
7373,1309,1427
7380,1013,785.6
7381,1638,850.5
7386,2206,2470
7387,4844,4958
7390,5517,4737
7391,1457,1601
7399,1013,834.5
7403,5153,6688
7406,2947,3164
7407,1851,1313
7413,2597,3375
7414,2399,3088
7416,1262,649.3
7419,1526,1788
7422,3467,4006
7424,5319,8162
7429,6710,6347
7430,911.2,6229
7431,3323,3688
7432,1614,1984
7438,2206,1697
7441,3082,2373
7444,2766,4343
7446,1450,701.4
7448,1450,897.4
7449,1450,1353
7453,1313,926
7455,1049,1596
7456,1526,1739
7458,2890,1.034e+04
7459,1068,1534
7460,5913,6252
7463,1555,866.4
7465,3632,5101
7466,2193,1400
7469,2266,3117
7471,1553,1397
7482,7711,2.055e+04
7483,1754,1561
7485,4582,4110
7488,4184,4948
7489,1013,2383
7491,3013,2784
7496,898.7,438.5
7497,1220,1318
7501,1969,2345
7506,1300,883
7508,4582,5914
7510,2801,4880
7511,3323,4494
7514,1305,1304
7516,1450,2269
7519,5828,1.181e+04
7520,2399,1792
7526,1114,613
7529,4184,5857
7530,5153,1.043e+04
7531,1156,1479
7534,1450,947.8
7539,832.3,324.6
7540,2092,2075
7542,1814,816.1
7545,2814,3067
7547,2120,1422
7548,1814,1100
7550,1368,1491
7559,3206,1.4e+04
7562,1262,1408
7565,3087,3094
7567,1393,1100
7568,2522,3828
7569,1163,733.4
7572,5828,5673
7576,1553,808.6
7579,3141,1641
7581,2597,4367
7583,3715,4432
7585,1840,2093
7591,4048,8720
7593,1174,797.1
7594,2408,5676
7597,2562,3080
7606,2006,1971
7616,2751,4140
7617,5913,5294
7618,3273,2350
7620,1969,1788
7624,1526,930.7
7628,3044,4309
7634,1013,1360
7635,2597,1857
7639,1553,4070
7650,1262,941
7651,1754,674.8
7652,2597,3481
7654,5319,4402
7655,5517,9884
7656,2037,1528
7657,1811,1461
7658,2597,1974
7661,1697,1851
7664,2092,2142
7666,2092,3433
7668,1851,1291
7669,2037,1881
7673,1851,2012
7675,2206,1515
7677,832.3,383.9
7680,1614,1978
7681,2092,1607
7683,1904,1103
7690,4582,3201
7692,970.6,404.4
7693,1220,2743
7694,3044,4287
7700,1553,1551
7703,1.024e+04,1.181e+04
7711,2242,1512
7712,2766,5858
7713,1677,1898
7724,1079,1423
7726,1450,1824
7729,2092,3284
7731,1450,1666
7733,1450,778
7735,1526,1464
7736,1526,1874
7741,2947,2178
7742,2766,1242
7752,2092,840.5
7754,1731,1388
7760,3730,4231
7761,2399,4026
7763,1262,494.1
7768,8189,1.086e+04
7771,1731,1583
7772,1697,1942
7774,1281,1215
7782,1.072e+04,7884
7785,2597,4493
7788,2284,2956
7792,2242,4300
7796,1969,3773
7799,2597,2436
7801,1890,1268
7802,4582,3755
7804,1300,1127
7808,1163,2210
7809,1691,1366
7810,1262,1027
7811,1114,1541
7813,1441,1521
7815,3087,4648
7819,1262,844.4
7820,1774,1300
7826,1441,1454
7827,1220,1771
7830,757.3,510.9
7834,1262,1089
7836,5162,6396
7839,1441,1309
7841,1393,726.8
7858,3715,2459
7861,1811,1142
7862,753.4,572.7
7863,1865,991.4
7870,5616,6574
7872,2661,1328
7877,2314,1837
7880,1754,2244
7882,3273,2450
7883,1814,2681
7884,5153,1529
7885,5048,5961
7889,7711,7747
7893,1281,1092
7899,898.7,1152
7913,1731,933
7919,1309,768
7928,5386,3004
7929,2115,2869
7931,1638,1377
7932,1840,1078
7943,2037,2110
7948,4844,855.2
7953,3467,3416
7954,3946,1725
7957,3141,2218
7962,2115,1418
7966,1501,1245
7968,9729,966.1
7972,1691,2793
7973,5383,4624
7977,4211,6817
7983,3273,2493
7986,777.2,725.7
7989,2266,1705
7992,1929,1564
7993,1305,2076
7997,2120,4979
8000,2947,770
8003,1754,1307
8006,3467,4039
8008,6027,8687
8017,2006,2312
8025,1613,3562
8028,1473,1145
8030,5162,2641
8033,1890,624.9
8035,3273,3180
8041,1851,2103
8042,1220,1432
8044,2399,3986
8055,2006,733
8058,2006,1861
8069,1393,1213
8071,1677,1152
8073,2890,3010
8075,2266,735.1
8080,5139,6212
8087,1013,754.9
8092,1929,2593
8095,3206,1852
8102,1220,1322
8103,1163,1205
8104,1811,57.29
8108,2092,1145
8110,1339,1579
8116,1851,2009
8117,5782,8359
8122,1220,886.3
8129,1851,930
8135,2266,2537
8139,1114,760.6
8140,1851,2361
8141,3370,3596
8143,1526,1535
8147,2562,3239
8148,1220,1384
8149,1613,1209
8151,3730,1456
8153,2120,2425
8158,1163,1344
8159,4582,6765
8165,1242,728
8166,1262,1384
8170,6897,1.721e+04
8172,1526,1377
8178,2878,4429
8180,911.2,740
8187,1163,1079
8193,4582,6348
8211,3875,2944
8225,832.3,388.5
8228,2206,1695
8229,3618,6379
8233,6684,2283
8235,4582,4576
8236,3082,4195
8239,850.4,969.7
8244,1.072e+04,1.021e+04
8245,1553,1635
8251,2206,1924
8256,2120,1809
8260,1262,1725
8261,4369,3641
8269,1768,923.6
8271,2878,4314
8277,2284,1914
8283,8667,1.084e+04
8284,4085,4355
8289,2947,2400
8300,1731,1103
8301,3715,1254
8303,1731,2276
8309,1638,1047
8310,3618,4073
8311,2766,5239
8312,1013,935.5
8328,6255,8816
8332,2266,2967
8333,2242,2029
8334,1313,1262
8344,4048,7525
8345,4142,1056
8346,1526,589.9
8347,4085,2420
8352,4369,5879
8353,2408,3322
8354,1450,902.1
8355,937.8,329.6
8359,2399,3033
8362,7222,3304
8367,7087,2553
8369,2801,2888
8373,2597,1086
8375,1526,1001
8382,3044,1476
8383,7711,4734
8389,1526,1456
8392,2890,4794
8394,1457,1279
8395,2947,2396
8396,2266,2157
8399,6897,7332
8407,2014,2526
8414,1262,2050
8415,1754,680
8416,1613,3041
8419,3273,4732
8421,2284,1866
8422,5913,950.3
8424,1754,1837
8430,970.6,838.7
8435,1393,1151
8450,3273,1603
8451,1114,625
8452,2597,4883
8453,2266,6841
8454,2242,900.8
8457,4844,1.602e+04
8463,3582,1954
8468,1163,1083
8469,2284,1762
8470,2266,3484
8472,1814,981.2
8476,970.6,1329
8477,3013,2123
8479,4048,4723
8480,1441,1492
8483,7087,8104
8484,1262,1440
8490,2399,1776
8497,1553,2403
8507,2037,1241
8508,8667,1.196e+04
8516,1156,432
8519,2672,1316
8520,1040,899.2
8521,3206,1246
8524,1313,675.1
8525,5319,3237
8527,1393,1125
8530,1811,3394
8532,1313,1023
8533,7222,1.091e+04
8537,1305,883.7
8541,753.4,65.97
8543,2242,2169
8547,1851,1092
8553,2814,4340
8555,4048,3659
8556,2120,2224
8557,2281,3113
8558,1851,2388
8561,911.2,1639
8562,1017,831.9
8563,2814,2273
8564,5153,5788
8567,2193,1352
8577,911.2,689.1
8588,1553,1064
8589,1638,747.9
8591,3323,2297
8592,4702,2982
8593,1262,970.4
8595,1305,668.1
8596,2801,4873
8597,2037,1065
8606,1677,1335
8609,6475,5340
8611,1526,1751
8613,5517,5657
8615,1553,1366
8619,3467,705.1
8620,2554,2776
8621,1583,1998
8624,1450,1430
8641,2701,2925
8647,1811,1336
8648,1904,1059
8653,1114,726.1
8654,2120,1514
8655,5828,1.274e+04
8659,1814,1353
8660,1067,658.8
8661,4034,2302
8662,1811,1297
8664,832.3,600
8665,873.4,773.8
8669,5616,7508
8672,866.6,756
8676,911.2,778.7
8677,1313,644.2
8685,2431,2063
8687,7711,9421
8691,1342,2129
8692,3715,9281
8693,3082,999.4
8694,3273,5831
8695,1220,709
8702,2801,3090
8703,1.072e+04,9748
8705,2092,1441
8706,1851,1290
8710,3044,5690
8712,1013,1743
8715,8667,9192
8716,3582,3690
8723,1044,916
8725,970.6,862.9
8727,937.8,729.6
8729,1450,1161
8732,1450,1250
8733,3044,1337
8735,3323,5172
8736,2562,4560
8740,911.2,1694
8741,4085,2379
8744,1013,840.8
8749,712.1,604.9
8755,2751,2318
8756,1441,910.6
8757,3273,2133
8763,4211,3404
8764,4582,4988
8768,1610,931.8
8774,3467,3835
8775,1526,970.4
8777,2814,2029
8779,2092,2061
8783,1313,1335
8786,1313,654
8788,3715,843.5
8791,1754,1124
8792,1441,1783
8793,1174,2680
8796,2947,1716
8799,1040,1349
8809,3013,4131
8811,1814,2636
8821,2242,1865
8831,2597,2983
8832,1746,2020
8834,1368,1997
8837,4184,3977
8839,3582,6671
8840,1610,919.9
8846,832.3,622.3
8847,2878,1047
8848,1697,2052
8849,1677,2500
8852,1526,805.8
8854,1890,1052
8855,3082,6528
8857,1677,1111
8859,1262,4597
8861,2120,807.3
8862,3875,1889
8863,1553,1315
8867,1262,670.4
8869,1526,1553
8874,9729,7420
8875,2597,4432
8880,4826,4285
8885,4826,5328
8888,2193,3115
8891,1667,717.1
8893,1368,354.2
8894,4826,3545
8895,1339,1349
8896,3323,6557
8899,644.1,190.8
8901,4184,1788
8902,1754,1308
8907,4332,3503
8913,1174,1200
8915,8667,6185
8916,1262,822.6
8918,4332,2350
8921,1300,692.8
8922,5139,1755
8929,1554,794.2
8932,3580,5997
8934,1013,1790
8938,1393,1499
8939,804.2,449.3
8941,2431,5331
8944,7516,4668
8945,5048,2426
8946,2399,2214
8947,5386,6254
8949,2115,4914
8954,5139,9005
8955,4048,4473
8957,1220,1363
8959,1662,1317
8963,1553,3531
8967,1040,1316
8982,1811,1237
8983,2597,2553
8987,2431,3203
8993,1441,4569
9000,2562,2479
9001,1013,511.7
9004,1614,892.9
9007,1.302e+04,1.676e+04
9008,1691,1545
9009,5616,3185
9014,1342,1502
9015,3632,5806
9016,2814,2671
9017,3273,1719
9023,2597,1718
9030,1638,2608
9035,3875,4174
9039,1313,1591
9047,2751,3438
9049,4211,1.381e+04
9057,1.2e+04,1.269e+04
9058,6255,1.65e+04
9059,1.2e+04,2.07e+04
9063,2120,2786
9069,2597,3048
9074,2814,1725
9075,4211,7706
9078,1677,1020
9081,1013,760.6
9082,1262,1856
9095,2947,4326
9096,4826,1588
9102,1814,843
9105,6684,8101
9113,2947,4647
9118,1300,815.4
9120,2408,1587
9121,5153,3935
9123,2701,2700
9124,4211,1894
9128,3875,2184
9129,5368,5330
9130,3013,3868
9131,7711,1.08e+04
9132,2092,1903
9140,1754,1536
9141,1754,5634
9143,4048,1.609e+04
9145,3582,4352
9147,2193,1752
9164,2266,1530
9165,1174,1238
9171,1216,940.2
9172,2878,3905
9178,898.7,966.7
9179,1450,3645
9184,1013,1576
9189,2399,3473
9192,3946,4813
9197,2399,5204
9198,2399,5768
9205,5368,5756
9207,1851,3707
9208,2661,3913
9209,2431,1248
9212,2751,2223
9214,3141,1814
9217,1363,1940
9222,1526,3241
9223,1.2e+04,1.195e+04
9229,5162,5547
9231,1851,4721
9232,1220,1102
9237,3141,3502
9238,1553,5927
9240,1553,1721
9245,3206,1490
9246,2890,1875
9252,3467,3437
9254,2242,3744
9256,1262,1827
9257,2597,2307
9259,4211,5701
9260,1667,3074
9261,1610,2452
9268,1526,713.5
9271,1929,2370
9278,2242,1387
9283,1553,2000
9285,2399,3213
9286,5517,8099
9287,6475,8175
9289,1220,659.2
9292,4369,2150
9293,3273,2616
9302,5616,6675
9303,1811,3363
9306,4844,9030
9314,6255,9470
9324,1473,1210
9325,2092,2065
9327,2193,3805
9333,4582,2721
9334,1969,3410
9335,1904,2518
9337,2766,3219
9339,2092,5966
9343,1929,1940
9344,1929,2017
9345,2120,1563
9355,2032,2702
9358,2756,4542
9359,1220,1569
9363,1890,1026
9364,2766,2971
9367,4582,5224
9370,1114,839
9371,1553,908
9374,3370,2977
9379,4582,3785
9380,1526,1911
9382,2193,1848
9384,832.3,7399
9385,2597,2949
9389,1553,2514
9399,1156,1030
9401,4048,1610
9402,3467,4209
9406,1441,3515
9408,2399,952.6
9416,5162,4765
9419,1768,3761
9421,1.072e+04,6699
